stimnum,type,Tempo,KeyDistance,ModeChange,hit_time1,hit_time2,hit_time3,hit_time4,hit_time5,hit_time6,hit_time7,hit_time8,hit_time9,hit_time10,hit_time11,hit_time12,hit_time13,hit_time14,hit_time15,hit_time16,hit_time17,hit_time18,hit_time19,hit_time20,hit_time21,hit_time22,hit_time23,hit_time24,hit_time25,hit_time26,hit_time27,hit_time28,hit_time29,hit_time30,hit_time31,hit_time32,hit_time33,hit_time34,hit_time35,hit_time36,hit_time37,hit_time38,hit_time39,hit_time40,hit_time41,hit_time42,hit_time43,hit_time44,hit_time45,hit_time46,hit_time47,hit_time48,hit_time49,hit_time50,hit_time51,hit_time52,hit_time53,hit_time54,hit_time55,hit_time56,hit_time57,hit_time58,hit_time59,hit_time60,hit_time61,hit_time62,hit_time63,hit_time64,hit_time65,hit_time66,hit_time67,hit_time68,hit_time69,hit_time70,hit_time71,hit_time72,hit_time73,hit_time74,hit_time75,hit_time76,hit_time77,hit_time78,hit_time79,hit_time80,hit_time81,hit_time82,hit_time83,hit_time84,hit_time85,hit_time86,hit_time87,hit_time88,hit_time89,hit_time90,hit_time91,hit_time92,hit_time93,hit_time94,hit_time95,hit_time96,hit_time97,hit_time98,hit_time99,hit_time100,hit_time101,hit_time102,hit_time103,hit_time104,hit_time105,hit_time106,hit_time107,hit_time108,hit_time109,hit_time110,hit_time111,hit_time112,hit_time113,hit_time114,hit_time115,hit_time116,hit_time117,hit_time118,hit_time119,hit_time120,hit_time121,hit_time122,hit_time123,hit_time124,hit_time125,hit_time126,hit_time127,hit_time128,hit_time129,hit_time130,hit_time131,hit_time132,hit_time133,hit_time134,hit_time135,hit_time136,hit_time137,hit_time138,hit_time139,hit_time140,hit_time141,hit_time142,hit_time143,hit_time144,hit_time145,hit_time146,hit_time147,hit_time148,hit_time149,hit_time150,hit_time151,hit_time152,hit_time153,hit_time154,hit_time155,hit_time156,hit_time157,hit_time158,hit_time159,hit_time160,hit_time161,hit_time162,hit_time163,hit_time164,hit_time165,hit_time166,hit_time167,hit_time168,hit_time169,hit_time170,hit_time171,hit_time172,hit_time173,hit_time174,hit_time175,hit_time176,hit_time177,hit_time178,hit_time179,hit_time180,rtmeanstim
54,2,108,1.4713,0,2.0778785,0,0,0,0,2.24046884601114,0,0,0,1.9686779,1.7174666662756,0,0,0,1.62150487355449,1.84252155109993,0,1.90360528079831,0,0,1.94950707736709,1.49061439122914,-1.5359273897288,0,2.01405835528207,2.20248198015214,0,2.56044108950512,0,-1.21745924574566,0,2.01247481098616,0,1.94051110616256,0,2.39252409856765,1.86048942321723,1.81248317915447,0,0,0,0,0,0,0,0,-1.43748659235328,0,-0.835945655816261,0,1.35228310957634,1.68154308893491,0,0,0,1.97250179281905,-0.757531207287958,0,0,2.89248007573019,-0.20833499415961,1.65288495832185,-1.64957225054609,0,0,0,1.54249396160947,1.48286172567751,0,0,0,-1.61952823869596,0,1.05846838259125,0,1.51248551558576,0,2.6130797038219,0,1.46249070413901,2.52052870996411,0,0,1.5325440538971,0,0,0,1.81042618498373,0,2.29045329925156,1.53614048974423,0,0,1.11050925568196,2.23273335658077,0,0,0,0,0,1.64242875704657,0,0,0,0,1.70247084409685,1.65246260404874,0,1.3905739341132,0,0,-1.20953900493405,0,0,2.49369148013366,1.76244493099739,0,0,-1.08596317278376,0.97246825571991,0,0,2.40252855097086,0,0,1.26246252902758,1.26482030573046,2.1540168385671,2.09251102813935,0.500411361288293,0,2.80245551914556,2.2817848,2.8938986,0,2.9454764,1.4923244,-1.6239006,0,2.0579953,0,2.2833541,0,2.7467819,1.5611951,1.80038408434149,0,2.8505109734717,1.87247294852796,1.798954,-0.225700199999999,2.14600744698168,0,0,2.1207875,2.1272521,0,0.3917924,0,0,0,0,2.1124429,2.9634579,2.1523682,2.111552,0,1.2945529,1.1921191,-0.942710399999999,0,2.6990061,1.31848873787006,0,2.6715305,1.7411811,0,1.95248491318943,0,0,1.63528675103013
55,2,103,1.4713,0,4.2587278,0,0,0,0,0,0,-0.90803394366724,0,0,0,-1.5147030497574,0,0,-2.26505544772689,0,0,-1.6248970308768,-0.845208008560682,0,0,0,-1.40432041085986,0,3.29961377754835,0,-2.34349646756207,3.4765226436407,0,0,0,-0.834526604922024,0,0,0,-1.52352234607787,-1.43354998757139,0,0,0,-0.358751926815122,-2.77354590169704,0,2.02447310715651,-1.4999224706673,0.49641290409625,0,1.55646679654991,0,0,0,0,3.57642992867665,0,0,-0.127451589486235,0,-1.36355475777234,-1.57194432842738,-0.853557774699752,-0.993539528032036,0,3.82636521925313,-1.09995633016787,-0.80429685530533,1.43877071149097,-0.939935182808883,2.08639334677138,1.36358981623855,0,1.75053567377358,0,-3.04352047245018,0,-1.40350771202666,-0.983558739647902,0,2.4464833146841,0,0,0,1.91446646120816,0,0,3.27654716690595,0,-0.823626046353382,0,0,0,-0.914296787600176,0,0,-1.99684876327164,0,3.9136719800497,0,0,0,0,0,0,0.0646847063338605,-1.02541431006014,-0.3642027,-0.0935670429956552,0,0,0,0,1.46639790463816,0,0,0,1.7164438897806,0,-0.555455718265204,-3.2755237093128,0,0,0,0,-1.52353861484438,-0.0553948917186808,0,0,3.31928074048666,0,0,0,0,0,0,0,0,0,0,3.8885745,0,-1.2243894,3.6426382,0,2.2159967,0,0,0,-1.18356263615559,0,-1.18552774952724,0,0,0,0,0,3.5403665,0,0,0,0,0,-0.855048317389832,0,0,0,0,3.3322264,0,0,-0.5348378,3.2137273,0,0,3.10646473389286,2.0349807,0,0,0,0,0,-1.16355324562574,1.06245960181141
56,2,124,0.64816,1,0,0,0,0,0,0,0,0,0,0,2.56530077196975,1.83256526764821,0,0,0,0,0,-0.507230586419867,-1.21234980270569,2.16747960116705,3.28943267262265,2.74946427416558,1.70945198984582,0,1.36946587436134,0,0,1.25944002482781,0,3.91947635989277,0,0,0,0,-0.0225216504551469,1.70740876274221,2.41743930549374,0.557535246050694,2.52541018661978,1.29944600644975,1.88746759042338,0,0,0,0,1.23950394490623,1.76948319736261,0,0,3.18945899643932,0,2.29540502601585,1.5194510536454,1.41751387475525,0,0,2.54067700456964,0,0.85853085825908,0,2.62875045223603,4.07114260616051,0,0,0.639413159220378,0,0,1.5910897015594,2.65942257726508,0,0,3.19945550371079,0,1.45745972426516,0,1.29945011433182,1.33945305708235,3.44750829536272,0,0,0,0,0,0,0,0,0,2.88540086407279,0,0,3.96939354785017,0,0,0,1.42755665250626,0,3.34949881029983,2.17751018530128,0,0,3.13953026872291,0,0,0,0,0,3.98099709924739,0,1.34763984144603,3.13946348735201,0,0,0,0,0,0,0,0,2.17565460112893,0,0,0,0,0,2.45945102762251,3.72746600317204,3.01750549055131,0,0,2.48303779616935,2.80750228812733,0,2.1367783,2.9188316,0,1.8331073,0,1.5577431,1.0831454,1.2079379,0,3.1229037,0,3.5687934,2.0085298,0,2.53944938183253,1.56942835951896,0,0,1.9130278,2.31946838552429,3.67950934539007,0,0,0,0,3.353217,3.2986659,0,3.04754246524718,3.24949124854998,3.1639001,2.1150838,0,3.3655082,0,3.365107,2.8319288,1.5970807,0,3.15576,2.3598995713366,2.3331933,3.3525204,3.8987805,2.33102418582551,3.14941344973581,0,0,2.3406625785117
57,2,156,0.93121,1,2.4132287,1.43756751759311,0,1.23786862142392,0,0,1.64541678597236,1.26810668292529,0,3.6585379,2.10914149161451,3.01531977958467,4.27646393497256,2.26619165498349,0,0,0,-0.0278793905788568,1.31582129119066,0,0,0,1.88105351033236,0,3.03546340182903,1.21344106134888,0,0,0,1.67746206144082,3.38949992447429,0,4.0756052440168,0,0,1.4854898025626,0.897462103741855,1.12746477448042,3.493502986899,1.295500845448,0,3.35548255442211,0.475426510259286,0,0.965468172050974,3.76751004557907,1.12902604830419,1.61753097070001,1.94748670432156,0,0.741055898491965,1.79738464448916,2.10559364021854,0,0,2.47740561852624,1.53346235180938,3.28744019008945,0,1.62745186022178,0,0.903434796126074,0,0,1.50741826264914,1.86741626239933,1.08745574413356,0,0,2.17669094112756,1.20343502183989,0,0,2.15550697549594,3.88748792509637,1.08744045011213,1.0179470649311,0,0,1.87746357364353,1.0576142386641,0,0,2.53738086089879,0,0,1.0175041795475,0,0,0,2.21666199281636,0,3.76560611935971,0.974904028772835,1.55758957509373,0,2.30895794364084,0,0,0,0,1.84555144321805,0,0,0,1.32746117251276,0,0,3.01580164587276,3.27747879780668,0,1.03744343516482,0,0,0,1.71750831323614,0,0,0,0,0,0,1.59545387519624,0,0,0,0,0,1.59747138843101,1.17751312336439,0,1.31742479591784,3.2559292,4.1140447,3.0672375,0,1.2057193,1.8362221,0,0,0,3.8349778,2.325526,0,4.7340946,0,2.86746039526642,1.28345143200305,1.23553272903653,0,0,2.68548774943649,0,0,2.7063093,0,0,3.8619192,2.1422545,0,1.27751912706944,4.12545140910444,3.5791463,0,0,3.5722538,2.8043005,0,1.2770562,0,4.5048172,0,0,0,0,1.5794843,2.15539625333816,-0.15249420358505,0,0.837483607987835,2.1090155917025
58,2,160,1.6722,1,2.223161,0,0,0.881456743883195,0,0,0,1.67629065713244,0,0,0,0,0.511489128302781,0,1.24031522398259,1.67528921973891,0,0,0,0,0.941479445425376,0,0,0,0,0,0,0.971482521730746,0.851492029867009,0.221484196910948,0,0,0,0,0,0.73344541984229,0,0,0,0.293429698762404,0,0,0,0,0,1.51067442058273,0.19704496052865,0,0,0,0,0,0,1.83357963838359,3.14940929938575,0.811427182216407,0,0,-0.53387845582585,0,2.83827067948693,1.93514596446358,0,0,0,0,0.303497715897208,0.273741949084499,0.722558382993139,0,2.03582757963292,1.13143159026641,0,0.483443586693983,0,0.472908507409663,1.03344048910971,0.343476480707213,2.14180181758322,0,3.56147573318522,2.44344901116676,0,0,0,0,2.18146392977187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40352367061217,0,0,0,0,0,0.661567059677571,0,0,0,0,0.694266066306959,3.53145153612472,4.05143703241484,0.363458411516822,0,0,3.51360420050316,0,0,0,0,0,0,0.366421291072925,0.713456037437288,0.613410631009016,0,0,0,0,0,0,0,0,0,0,0,0,4.3093677,1.5820975,0,0,0,1.26349549600415,0,0,3.9984219,0,0,0,0,0,0,0,0,1.1011187,0,0.683469764051814,0,0,0,0,0,0,0,0,0.472294999999999,0,0,0,0,0,0,0.741460677502284,0,1.147081403517,0,1.41992862080536
20,3,108,1.4721,0,2.5732899,0,0,2.92045589330862,3.73943170571827,0,0,0,0,2.2979943,1.66622171839529,0,1.37169698345094,0,1.32120175481691,0,1.77046546397913,0,2.28064196564949,1.29043864145144,1.48255187038417,2.17304430524077,1.40241581083083,0,1.26237624139893,0,0,1.16247432620848,1.89047207795398,1.40046812398444,2.87246510052252,0,1.94063625738731,1.68068878366399,1.38247757450083,0,1.90604809101701,0,0,1.54247677401094,1.71042384433255,0,0,0,1.21252772505515,0,1.13251515280391,0,1.48246130449798,1.21051685604172,0,1.31240909117573,1.41249006994484,1.27132113194668,0,2.53047258563369,1.20044341332645,1.3824718814412,1.51403412857168,0,0,0,0,1.88253017534366,1.7124774580232,2.1684885729705,0,1.14262757655326,2.07254666628537,1.66226318193783,0,0,0,1.07037729125207,0,1.21045849683255,1.28409302352865,1.72040728155838,1.50240097258447,0,1.82057114556154,2.19247152214545,0,1.56042307286198,0,0,1.31245345303948,2.70043916367375,0,0,1.09041026372394,0,2.16051441079586,0,1.89249154239126,1.43401246087188,1.32366401254153,0,0,1.51056517783289,1.54245065200941,1.7105499519987,1.34063061185328,3.32056644094985,1.5227928,0,1.47717015304476,0,1.12058109652808,0,0.632510753247972,0,0,1.68233712068579,0,0,2.1023366835829,0,3.15041731254592,0,1.7605214041278,0,2.65601417814633,1.56266295659195,3.33447473527602,1.27148988589877,2.05432227410586,0,1.69241281610578,1.28964665355124,0,0,1.5915876,3.2010195,1.8503373,0,1.5797484,1.5451906,1.3208313,1.249638,1.8918994,1.8699102,1.4797297,0.434185099999999,1.3614386,2.99045191008286,2.42251214814022,0,1.52617774450446,2.3583351,1.3901179,2.29952559588319,2.01233431638967,3.8495173,2.2651698,0,2.3214373,2.4833341,0,0,0,3.21238029174922,3.3653851,2.1626173,0,1.5641596,3.8001934,1.6161684,1.4603296,1.3143676,2.2473255,1.9325929,1.24403436346491,2.3022201,2.6524277,1.7033025,1.23043570268974,0,0,1.1513243543285,1.8313633876386
21,3,132,1.4721,0,0,1.48241239485549,0,0,1.06934235630334,0,0,0,0,0,0,-0.817660854522863,-1.43561954797409,6.28076263396549,3.89364648636995,0,0,0,0,0,-0.0219000310899702,0,2.3581024187292,0,-0.095671977380583,4.30467127837897,1.39444719674378,5.52250571072526,-2.37700835105982,0,0,0,0,0,0,0.974516502001059,6.2345335297469,6.9323896511471,7.00452507535989,0,0,0,0,0,0,1.37650030210062,0,0,4.65633338295,0,0,7.31616523437729,2.03447545624726,0,0,8.43438668577051,3.10453091398637,0,0,0.464484057284515,0,0.878097329195825,0,0,0,0,2.02046363107083,7.92453909512395,0,0,6.96050433608131,-2.51750291228108,0,-0.313526458196158,6.4845351981516,0,0,0,0,3.70929375507322,0.232501426067593,1.88445080031295,0,0,0,0,0,0,0,0,0,1.81442302300071,8.10442108156456,0,1.99427671271388,-0.977526033719293,0,2.82452503521465,0,0,-0.487566148305014,0,5.35241199852759,0,0,0,-0.955511585412353,0,6.18246118025306,0,0,0,0,0,0,0,0,7.78048821921866,0,0,5.93448896632079,0,6.78444044349969,-0.517601720115181,0,2.31453600813615,0,2.52443716334231,0,2.15763270417931,0,0,0,0,0,0,0,-0.00715460000000689,0,1.1496353,0,0,2.2379329,4.08232779999999,0,0,8.48250663995677,8.3781338227541,0,1.9373197,0,2.07504965485483,0,0,7.8626436,0,6.76455319999999,7.11125639999999,0,0,0,0,-0.612498700000003,0,0,-0.5295962,0,0,0,-0.597930500000004,0,0,0,7.1193574,0,0,0.71452877676213,0,0,0,3.28207431164272
23,3,110,1.4112,0,1.2709691,0,0,2.945614455075,0,0,0,1.94760120077226,0,0,1.55756253482956,0,1.66848239927819,4.60013599220991,1.27715144644809,1.91762239004658,1.46647083875026,1.48070666175866,0,0,1.95126161034299,2.17858121307621,1.8600540881407,0,2.22856102139341,1.86848107091058,0,1.32850094314132,3.30285965248035,0,4.22189593290384,0,0,1.32653596647123,0,0,0,1.42022113765816,0,0,2.16654541095001,0,1.32850323180492,0,0,0,1.63848328535373,0,0,1.64849555648108,1.14214281780929,1.95659786593771,1.59644937303351,0,2.97640807632266,2.07847994169122,1.63646249259413,1.57834050384996,1.55915809541687,1.96705325677213,4.06901861225316,0,2.99846867367313,0,1.21840922166112,2.20451469147607,1.61443824563307,2.57847371844178,0,0.0884865759041595,3.58848039836074,1.75651405509705,0,1.05752998957305,1.90842331052172,0,2.49259550192699,1.48849949038477,0,0,1.59653705280884,0,0,2.11845524217911,2.0584916591752,0.102097898985438,0,0,0,2.25860431492199,2.68772944804327,2.24848793064004,0,1.44872128996461,0,0,0,0,0,0,2.42009245159057,0,0,3.1165765601419,0,0,0,0,3.7965828443626,0,0,2.07841029220796,0,2.0521456884785,0,1.57845062102715,1.7985400376454,0,1.49651218163713,1.76946257375591,0,0,1.99007771290134,0,0,4.02845388399525,0,0,2.19845508086324,2.16860312995632,0,0,0,0,0,0,2.5554893,2.8377835,0,0,0,0,0,0,0,0,0,0,2.91009686542419,0,2.7590095,2.69848002968234,0,0,0.628549799999998,0,0,0,0,0,0,0,2.8519978,0,0,2.7808193,0,0,0,1.6191897,0,0,0,0,2.4078381,0,0,0,0,1.91847322503582,2.09148021876968
24,3,126,1.8003,0,2.6231275,0,1.99342920275791,0,0,0,0.0278730163327516,3.11641450326993,0,0,1.41636172883683,1.14863333511063,0,0.278304675813766,0,0,1.65327308090241,1.30827677686768,3.13186182213317,0,1.35778427082295,0,-0.849318689166973,0,0,2.49349470953398,0.963486887634378,1.35346519726044,2.51089004083506,0,0,0,1.85180455702945,0,0,-0.136538199144432,1.51498862287348,0,0,0,0,0,0,0,1.49341417047376,1.32950266611135,1.23481695207564,0,0,0,0.613554059687189,0,3.8234839252993,1.72153243373555,2.02143866756515,0,1.5050597924598,0,0,-0.147525886335789,0,0.0394838654801646,0,0,0,3.05340139200929,1.85496882474662,1.67358427073396,0,0,-0.714972536807378,1.84136640811091,1.14350033729682,1.49051254386724,0,1.77147826155499,1.66150538795,1.5871029613411,0,0,2.59175073056917,0,0,0,2.42144281530518,0,2.32343059018144,0,0,0,0,-0.6565992385891,0,0.993627214838517,1.57173160988676,0,0,0,0,0,0,0,0,2.63154490238216,1.5886241,0,0,0,1.48164485399594,2.5714794049454,1.96338708173055,0,0,3.39051039508547,0,-0.250622479723768,0.719733995757379,0,0,0,3.4735023849172,0,2.46349238701881,0,0,0,2.74344630841578,-0.946759687455545,0,0,0,0,0,3.132718,0,0,2.4667803,1.5716896,0,0,2.0542106,2.4719971,0.0920885000000009,2.4423397,0,3.90342554383413,1.43356180391542,0,1.73349383152379,0,0,2.5470717684895,0,0,0,0,0,0,0,0,0,3.52504722483344,2.2734679,2.2551703,0,0,0,0,1.7097384,2.7465636,0,0,1.45500739418701,3.1069569,3.0174618,1.8774474,3.48144102615243,0,0,1.09343428896577,1.7965017544993
25,3,129,1.348,0,1.7557531,3.77251575089737,0,0,0,0,2.64363475995449,0.947492748511685,0,1.9306358,2.77259868718214,0,0,0,2.88164091952641,0.973555308776586,0.134464064925478,0,0.662549016778929,2.38445764892992,2.02447068450723,0.834526959815634,0.334458501188614,0.00443058424900755,2.17046924439648,0,1.17447397507972,2.41448569889797,0,1.1544274811847,0,0.514480750321347,3.41252969935821,0,3.33475441993235,0.334588288088788,0.204480083062702,0,3.60050395479066,0,3.50176844488733,0,0,0,2.34441973949869,2.81451111612983,3.52447238912019,0,1.86048222122337,3.3695773876215,-0.917420487779125,0.762432121215678,0.744573895228662,1.27229520440397,0,1.10440645444186,0.734465815701022,1.59267906896939,0,0,0,0.90809851706722,0,0,1.09446819705981,2.71250449338018,0,0.904418269981647,1.56448168508241,0.978075456507248,0.894499580213655,2.38455814754947,0,0.826086146238307,0,3.56246594664075,2.54376442897116,0,0,0,0,1.10246437875931,0,0.963638103981278,3.04242111082921,-0.925525453816871,0.750457717644437,1.22435741405834,0,0,3.82446345579444,2.8124385738504,0,0.292662751479316,2.24481086291988,0.926127639979498,2.1324627108739,2.27373406395024,0,0.892515853543443,3.67806318889208,2.02260264364962,1.68458570305575,2.38252710754486,1.4530867,0,0,0,1.20464887601124,0,-0.125556501297133,3.4444072272177,0.224431235444911,0,0,2.93447240592203,0,0,0,0,3.53443026179462,0,-1.05551468152331,0.852710103509718,2.99361133145473,0,1.43060242637518,0,2.18443223267028,3.07246259355369,2.02771363102086,0,1.2403115,0,0.972725700000002,3.1832622,0.9286639,2.6327879,3.7626675,2.6268367,3.3727843,0,1.6146522,-0.286581299999998,0.701373200000003,1.3560420182301,3.66453768728154,1.02448633036342,3.5625867989843,1.6165934,-0.475415399999999,1.12246406516036,0,1.3177644,1.4030117,2.3535753,0,3.5181614,3.3984756,3.543533,3.80613379342912,0,3.065987,0.9624168,3.6483446,1.214659,0,0,1.5980233,1.2817363,1.3202887,1.4510661,1.25802611576405,0,2.258366,1.5402134,1.104491879153,0,-1.64557704722337,3.55807803052412,1.82470294151801
26,3,140,0.86412,1,4.2157886,0,1.76248011972527,1.22244614983018,1.40315400018875,0,2.97726470319737,1.60511413422457,0,3.9342912,1.62156983803887,1.23228849135078,0,2.27619733036903,1.1651234171855,0,1.29215767364067,0,3.76055137478733,3.0424870891838,1.31158929859861,1.50045974853881,1.2324340396576,0,1.42044487983434,0.912468634832457,2.29399049266419,1.57252014326216,2.71045088683724,1.98607770732022,4.44252273470531,1.67044352168847,0,0,0.370509354971995,0,1.3984839296988,0,0,2.49241333241432,1.12727098745471,1.59048683662516,1.44245920739938,1.33057894951438,1.07248843024989,1.2004730954462,1.3566610010163,0,4.40968397604028,1.72048982830126,3.79253145729174,0,1.31650790554844,1.43062636629764,1.87246414218035,1.14613271700443,1.35414369137635,1.6372667418988,0.863971860646554,3.62039105756096,0,2.21045781443396,1.90094142129024,0.702484786757973,0,1.51408324192101,3.25909791505044,0.422446214187092,2.32232458484842,1.7925008377457,1.65229995255864,1.71169553895073,0,1.19250110355528,0,1.23306259342048,1.1984863438785,1.31246416195059,1.22240867172268,0,0,1.95246077260319,0,1.45046686278766,2.81245242980142,0,1.71841508625999,1.37249170317076,0,0,0.851642679041952,3.85243044353065,3.82055427739018,0.950761961760346,1.80055340489856,1.72052091635876,1.20046649445039,1.64257515330563,0,2.37058668218523,1.91553794442522,0.610520167529797,1.57258503015371,0,1.5368942,3.48612578632032,1.61247858898477,3.08113814628323,1.15060046527184,1.40402882002443,0.382407568996037,1.12245369334993,4.38613556105659,0,0,0,1.04144659801918,0,4.22836884997074,1.08746660957084,1.42240238337737,0,0,3.00056440922934,2.51259441595742,1.71047720725127,2.07341012378226,0,1.06241897543893,0,0,1.81244166069678,2.3788016,4.0554392,1.6800691,0,1.7308318,1.6652641,0,1.8855266,2.0895374,0,1.3183216,2.0376056,1.1763374,1.28238605825388,2.10420966879774,2.29252362352241,1.84845346310903,1.7146229,2.706615,2.70442280025869,1.86045561801295,2.9979607,1.9305998,0,0,2.5647905,2.0473787,2.6637948,0,3.14252544776481,1.9017473,1.8537248,3.2786718,1.949336,0,2.3293277,0,1.7807928,1.664783,1.7810363,1.43245728397814,1.6330913,2.3815609,0,1.75248648236438,0,1.43610818214748,2.05409437340791,1.93773462248684
27,3,82,0.93121,1,1.0043329,0,0.175410277542934,0,0,2.179053246359,0,3.92669585031116,0,1.6639847,2.22550256638881,0,0,1.55550460483478,3.0995858648222,0,0,0,3.0035008330014,1.49549412111493,1.32710553284098,0,1.36349692984322,1.14346515106576,1.64546973127709,1.5054852651539,0,1.53542038475766,0,0,3.55907038996197,0,0,0,2.08538341068498,0,0,0,3.98224439924358,0.555481818835087,0,0,1.04543012665449,0,1.35541769373443,0,2.14549966636701,0,1.46913460000044,2.45550416488242,0,1.34149857455433,1.39548537713679,0,0,0,1.27128071014178,0,1.03451117772316,0,0,0,0,2.10546685130069,0,0,0,1.32546611462624,0,0,1.47547245724962,0,0,1.22548982602689,3.94469666786188,1.29352635901256,1.21549548315569,0,0,0.995550948504121,3.44350890782582,0,1.58546234571477,0,0,0,0,0,0,0,0,0.0293868325189344,0,0,1.94600677150443,1.93346595917697,1.41161910456823,0,0,0.294648436058768,0,2.57359512767603,1.56554225810526,4.53352723300117,1.3486,0,1.29548652279247,0,1.81353288994032,0,0,1.93546113585019,0,0.883736680443189,0,1.91547527293445,1.96548595996859,0,0.0353743816790768,0,1.81544478760855,0,1.07550919313765,1.33350462091345,2.30344687592344,0,0,0.235447487633582,0,1.2755005407728,0,0,1.9996138,0,0,1.9035404,2.8185296,0,2.3687205,2.171171,2.6830777,0,3.5740541,1.5306629,0.790502700000001,0,4.36545213885726,0,0,1.6024414,1.8658645,1.33347875967719,3.69533123670051,4.4816777,1.8934199,1.7355891,0,2.0680809,2.1513802,0,3.35346264263727,1.88346908065413,1.5348377,0,4.6874128,2.4052976,0,0,0,1.7212505,0,3.6528962,1.36545436560603,1.9342476,0,2.0130704,0,0,3.37538562987709,0,1.9520302984256
28,3,130,0.86373,1,1.5980129,1.70950910456413,1.18145806352742,0,3.93251767807739,3.15942672759563,1.19945974702182,0,0,2.381702,0.789836965384547,1.74944726600758,0,2.65064776826829,0,2.41654833118064,0,0,1.49947043265605,0,2.25148008482282,3.16939204745015,1.45943464679632,0,1.74948490083474,1.92139571952538,0.193043433405022,1.60922779475045,0.709556695769622,1.76145123861257,2.92308184933867,0,1.91953095392132,3.17932702468667,1.70948820807549,0,0,0,2.97746939665887,0,0,0,0,0,1.44946387154654,1.28952239944155,0,0,1.67952741296491,2.67149857748734,3.50945939139613,3.22062365887853,2.00151453853932,1.38964797329606,0,0,1.36745519525086,3.7863055678376,0.431448833539621,0,3.32629078538385,0,0,0,0,0,0,1.57965419210743,1.56052888407873,1.75152353937112,1.85744129847066,1.01947318747303,0,1.29149553078443,2.43945611495704,1.52949944878018,0,0,2.23140677260192,0.0114285533066578,0,2.51146154985522,1.6194741349285,1.62140780064878,1.55946845005111,0,0,1.59154964532246,0,0,0,3.62738492019264,0,2.26958400198221,1.45955080453137,2.15147835258973,1.67147411439746,2.84147982994312,2.7814313087703,2.58970887663282,1.5214458565286,2.14162483687115,1.94879221298376,2.80952202086167,1.6773232,0,1.56141259612959,0,1.46958959049064,0,4.04143540351994,1.52189232425251,0,3.32139426276779,0,5.09146467012126,0,3.8014692969367,0,0,1.6414734506104,0,0,0,2.73139711126216,1.74145634771948,1.31342238795714,0,0,1.43947964897796,2.47942593411396,0,4.0257639,3.8209061,0,2.8294492,2.6338445,1.5590025,1.33482,2.1679558,0,4.0299389,4.3608411,3.0765694,1.8846162,0,1.69149553999922,1.97152419545839,0,1.5875048,0,2.26949041850043,0,3.2477794,2.3047825,4.7027556,4.0134276,3.2880096,2.0022744,3.915074,0,0,3.2382303,1.9199105,2.7331767,2.3863955,0,1.7190207,1.664032,1.9521563,3.0176223,3.4208678,1.3550372173102,3.7899775,0,1.8561114,1.39145564147725,0,0,2.04145740129963,2.25172885706453
29,3,106,1.4709,0,0.606086899999999,0,0.237466745222317,0.26577922896881,0,0,0.186655056282348,0.0451650035306042,0,0.785898899999999,0,0.606423036687131,0.23745050295371,3.45036234477014,-0.298805728012178,1.73023551769384,2.41663230259448,-0.141788997025261,0.465634252937601,1.05752903146331,0.0774664169692549,0.247539417754506,0.706050130006878,0,-0.0025114240964843,0,0.70746357024437,1.47748317652196,1.87228164167361,0.297455066198166,0,0.172484918854749,0.155507961200925,0,1.32534760761068,-0.152554008215438,0.747515587088618,0.391186184909047,0,1.71753553741309,0,0,-0.142530820383506,0,-0.10247339314933,-0.0225475881811192,0.627481393544677,0,0.187460109298431,1.07553759246332,0,1.84748644946707,0,0,0,0.107482478768476,0.0314657306435624,0,0,0,2.70667746387061,0,2.66543214162895,1.70545292529068,1.75746030727627,2.26349514292586,0,0.237401852485977,4.15745394598392,1.52106894518833,-0.302591870883253,0,0,0.237450860626467,0.637462803724063,0,0.187375684125932,0.0175408902061474,1.35743251705359,0.49546655653152,0,4.43744982508163,1.80344249367021,1.46911641432954,1.0074875382578,3.22751754756127,0.0554907961964641,0.70746605375964,0,0.627447984607477,0.107430452264216,2.14746137218211,0,0.795647365973453,0.897569214104596,0.597486513676236,0.817485721764877,0.227973436311895,0,1.15559235908334,0.485461011421163,0.94552916616888,4.14753863412862,3.65554345963457,0.2264319,0,0,0.216569462500889,0.215530822762451,0,2.01102661438039,4.44904712899136,0.541663826529714,3.75772355015624,0.967462367712306,-0.00256305410881019,0,-0.138908559168611,3.66756428117855,0.552354532116038,4.13738617840574,0,2.82747517027927,0,2.32749066014362,0,0.248287085706661,0.375444765774974,0.235413716541622,0,0.0766681295136529,0,0.6880174,0,2.5665911,0,1.893949,0.445481299999999,0.2958611,1.9864074,0,1.4253713,4.2152634,0.603165499999999,0.4401785,0.0955122346638664,0,4.24747415839254,0,0.4813136,1.0645147,0.695549489871489,1.13548638557415,1.7902522,1.7359591,0,0,2.7112577,1.0477186,0,0,1.90549959890715,1.1419113,0.463873699999999,0,1.165404,0,0,1.7453193,0.5972835,0,1.3965654,0.0574518285287731,1.7038367,1.4563245,0.4584691,0.0774283788956236,0,0,0.327396482115072,1.14303561381329
